date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2025-08-27,493,Udupi,Coastal Karnataka,13.34,74.74,68.00,21.70,213.00,2025/AUGUST 2025/daily cum dated 27.08.2025.xls
2025-08-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,63.00,13.80,357.00,2025/AUGUST 2025/daily cum dated 27.08.2025.xls
2025-08-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,71.80,18.50,288.00,2025/AUGUST 2025/daily cum dated 28.08.2025.xls
2025-08-28,493,Udupi,Coastal Karnataka,13.34,74.74,78.70,20.00,293.00,2025/AUGUST 2025/daily cum dated 28.08.2025.xls
2025-08-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,93.10,13.90,569.00,2025/AUGUST 2025/daily cum dated 28.08.2025.xls
2025-08-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,109.30,20.10,444.00,2025/AUGUST 2025/daily cum dated 29.08.2025.xls
2025-08-29,493,Udupi,Coastal Karnataka,13.34,74.74,96.80,22.10,338.00,2025/AUGUST 2025/daily cum dated 29.08.2025.xls
2025-08-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,51.90,16.70,211.00,2025/AUGUST 2025/daily cum dated 29.08.2025.xls
2025-08-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,48.90,17.10,186.00,2025/AUGUST 2025/daily cum dated 30.08.2025.xls
2025-08-30,493,Udupi,Coastal Karnataka,13.34,74.74,31.40,23.10,36.00,2025/AUGUST 2025/daily cum dated 30.08.2025.xls
2025-08-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,47.10,16.50,185.00,2025/AUGUST 2025/daily cum dated 30.08.2025.xls
2025-08-31,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,19.90,21.10,-6.00,2025/AUGUST 2025/daily cum dated 31.08.2025.xls
2025-08-31,493,Udupi,Coastal Karnataka,13.34,74.74,16.50,24.50,-33.00,2025/AUGUST 2025/daily cum dated 31.08.2025.xls
2025-08-31,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,12.40,17.80,-30.00,2025/AUGUST 2025/daily cum dated 31.08.2025.xls
2025-09-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.20,15.50,-22.00,2025/SEPT 2025/daily dated cum 01.09.2025.xls
2025-09-01,493,Udupi,Coastal Karnataka,13.34,74.74,24.40,20.70,18.00,2025/SEPT 2025/daily dated cum 01.09.2025.xls
2025-09-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,16.30,15.90,3.00,2025/SEPT 2025/daily dated cum 01.09.2025.xls
2025-09-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.40,15.80,-47.00,2025/SEPT 2025/daily dated cum 02.09.2025.xls
2025-09-02,493,Udupi,Coastal Karnataka,13.34,74.74,11.90,17.50,-32.00,2025/SEPT 2025/daily dated cum 02.09.2025.xls
2025-09-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,10.80,12.30,-12.00,2025/SEPT 2025/daily dated cum 02.09.2025.xls
2025-09-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,60.00,15.40,289.00,2025/SEPT 2025/daily dated cum 03.09.2025.xls
2025-09-03,493,Udupi,Coastal Karnataka,13.34,74.74,36.40,19.30,89.00,2025/SEPT 2025/daily dated cum 03.09.2025.xls
2025-09-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,20.00,14.60,37.00,2025/SEPT 2025/daily dated cum 03.09.2025.xls
2025-09-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,30.90,16.70,85.00,2025/SEPT 2025/daily dated cum 04.09.2025.xls
2025-09-04,493,Udupi,Coastal Karnataka,13.34,74.74,23.60,15.80,49.00,2025/SEPT 2025/daily dated cum 04.09.2025.xls
2025-09-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,13.20,12.10,9.00,2025/SEPT 2025/daily dated cum 04.09.2025.xls
2025-09-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,22.70,15.00,51.00,2025/SEPT 2025/daily dated cum 05.09.2025.xls
2025-09-05,493,Udupi,Coastal Karnataka,13.34,74.74,12.70,16.00,-21.00,2025/SEPT 2025/daily dated cum 05.09.2025.xls
2025-09-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.40,11.50,-36.00,2025/SEPT 2025/daily dated cum 05.09.2025.xls
2025-09-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.40,15.10,-45.00,2025/SEPT 2025/daily dated cum 06.09.2025.xls
2025-09-06,493,Udupi,Coastal Karnataka,13.34,74.74,15.60,17.20,-10.00,2025/SEPT 2025/daily dated cum 06.09.2025.xls
2025-09-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.10,12.70,-52.00,2025/SEPT 2025/daily dated cum 06.09.2025.xls
2025-09-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.50,14.60,-69.00,2025/SEPT 2025/daily dated cum 07.09.2025.xls
2025-09-07,493,Udupi,Coastal Karnataka,13.34,74.74,8.60,18.00,-52.00,2025/SEPT 2025/daily dated cum 07.09.2025.xls
2025-09-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.00,11.80,-41.00,2025/SEPT 2025/daily dated cum 07.09.2025.xls
2025-09-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,9.70,11.30,-14.00,2025/SEPT 2025/daily dated cum 08.09.2025.xls
2025-09-08,493,Udupi,Coastal Karnataka,13.34,74.74,7.00,12.50,-44.00,2025/SEPT 2025/daily dated cum 08.09.2025.xls
2025-09-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.00,8.90,-44.00,2025/SEPT 2025/daily dated cum 08.09.2025.xls
2025-09-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.20,11.80,-98.00,2025/SEPT 2025/daily dated cum 09.09.2025.xls
2025-09-09,493,Udupi,Coastal Karnataka,13.34,74.74,2.00,12.50,-84.00,2025/SEPT 2025/daily dated cum 09.09.2025.xls
2025-09-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.10,7.50,-18.00,2025/SEPT 2025/daily dated cum 09.09.2025.xls
2025-09-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,12.80,-100.00,2025/SEPT 2025/daily dated cum 10.09.2025.xls
2025-09-10,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,14.00,-100.00,2025/SEPT 2025/daily dated cum 10.09.2025.xls
2025-09-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,8.10,-98.00,2025/SEPT 2025/daily dated cum 10.09.2025.xls
2025-09-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,10.70,-100.00,2025/SEPT 2025/daily dated cum 11.09.2025.xls
2025-09-11,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,13.60,-100.00,2025/SEPT 2025/daily dated cum 11.09.2025.xls
2025-09-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.40,6.40,-94.00,2025/SEPT 2025/daily dated cum 11.09.2025.xls
2025-09-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,11.90,-100.00,2025/SEPT 2025/daily dated cum 12.09.2025.xls
2025-09-12,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,13.80,-100.00,2025/SEPT 2025/daily dated cum 12.09.2025.xls
2025-09-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,7.60,-98.00,2025/SEPT 2025/daily dated cum 12.09.2025.xls
2025-09-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,13.40,-100.00,2025/SEPT 2025/daily dated cum 13.09.2025.xls
2025-09-13,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,13.20,-100.00,2025/SEPT 2025/daily dated cum 13.09.2025.xls
2025-09-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.20,8.00,-85.00,2025/SEPT 2025/daily dated cum 13.09.2025.xls
2025-09-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.80,11.90,-94.00,2025/SEPT 2025/daily dated cum 14.09.2025.xls
2025-09-14,493,Udupi,Coastal Karnataka,13.34,74.74,4.90,14.20,-65.00,2025/SEPT 2025/daily dated cum 14.09.2025.xls
2025-09-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,8.60,-99.00,2025/SEPT 2025/daily dated cum 14.09.2025.xls
2025-09-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.10,13.40,-47.00,2025/SEPT 2025/daily dated cum 15.09.2025.xls
2025-09-15,493,Udupi,Coastal Karnataka,13.34,74.74,5.90,15.30,-61.00,2025/SEPT 2025/daily dated cum 15.09.2025.xls
2025-09-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.00,9.20,-24.00,2025/SEPT 2025/daily dated cum 15.09.2025.xls
2025-09-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,9.00,10.80,-17.00,2025/SEPT 2025/daily dated cum 16.09.2025.xls
2025-09-16,493,Udupi,Coastal Karnataka,13.34,74.74,6.80,13.40,-49.00,2025/SEPT 2025/daily dated cum 16.09.2025.xls
2025-09-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.80,9.30,-49.00,2025/SEPT 2025/daily dated cum 16.09.2025.xls
2025-09-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.10,9.20,-44.00,2025/SEPT 2025/daily dated cum 17.09.2025.xls
2025-09-17,493,Udupi,Coastal Karnataka,13.34,74.74,4.90,9.90,-50.00,2025/SEPT 2025/daily dated cum 17.09.2025.xls
2025-09-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.40,8.90,-50.00,2025/SEPT 2025/daily dated cum 17.09.2025.xls
2025-09-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.30,10.10,22.00,2025/SEPT 2025/daily dated cum 18.09.2025.xls
2025-09-18,493,Udupi,Coastal Karnataka,13.34,74.74,29.10,9.50,206.00,2025/SEPT 2025/daily dated cum 18.09.2025.xls
2025-09-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.60,8.50,1.00,2025/SEPT 2025/daily dated cum 18.09.2025.xls
2025-09-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,17.50,10.20,71.00,2025/SEPT 2025/daily dated cum 19.09.2025.xls
2025-09-19,493,Udupi,Coastal Karnataka,13.34,74.74,16.90,9.90,71.00,2025/SEPT 2025/daily dated cum 19.09.2025.xls
2025-09-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.70,8.30,-56.00,2025/SEPT 2025/daily dated cum 19.09.2025.xls
2025-09-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.40,12.40,-64.00,2025/SEPT 2025/daily dated cum 20.09.2025.xls
2025-09-20,493,Udupi,Coastal Karnataka,13.34,74.74,10.60,10.80,-2.00,2025/SEPT 2025/daily dated cum 20.09.2025.xls
2025-09-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.90,8.80,-22.00,2025/SEPT 2025/daily dated cum 20.09.2025.xls
2025-09-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.40,10.70,-77.00,2025/SEPT 2025/daily dated cum 21.09.2025.xls
2025-09-21,493,Udupi,Coastal Karnataka,13.34,74.74,2.30,9.80,-76.00,2025/SEPT 2025/daily dated cum 21.09.2025.xls
2025-09-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.00,9.00,-56.00,2025/SEPT 2025/daily dated cum 21.09.2025.xls
2025-09-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.60,7.90,-29.00,2025/SEPT 2025/daily dated cum 22.09.2025.xls
2025-09-22,493,Udupi,Coastal Karnataka,13.34,74.74,3.80,10.20,-63.00,2025/SEPT 2025/daily dated cum 22.09.2025.xls
2025-09-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.00,9.40,-68.00,2025/SEPT 2025/daily dated cum 22.09.2025.xls
2025-09-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,11.90,8.70,37.00,2025/SEPT 2025/daily dated cum 23.09.2025.xls
2025-09-23,493,Udupi,Coastal Karnataka,13.34,74.74,20.40,8.70,134.00,2025/SEPT 2025/daily dated cum 23.09.2025.xls
2025-09-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.50,7.60,-28.00,2025/SEPT 2025/daily dated cum 23.09.2025.xls
2025-09-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.20,10.70,-52.00,2025/SEPT 2025/daily dated cum 24.09.2025.xls
2025-09-24,493,Udupi,Coastal Karnataka,13.34,74.74,16.90,12.20,39.00,2025/SEPT 2025/daily dated cum 24.09.2025.xls
2025-09-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,9.80,8.50,16.00,2025/SEPT 2025/daily dated cum 24.09.2025.xls
2025-09-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.90,8.20,-40.00,2025/SEPT 2025/daily dated cum 25.09.2025.xls
2025-09-25,493,Udupi,Coastal Karnataka,13.34,74.74,4.10,10.10,-59.00,2025/SEPT 2025/daily dated cum 25.09.2025.xls
2025-09-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,10.40,6.40,62.00,2025/SEPT 2025/daily dated cum 25.09.2025.xls
2025-09-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.40,14.70,-63.00,2025/SEPT 2025/daily dated cum 26.09.2025.xls
2025-09-26,493,Udupi,Coastal Karnataka,13.34,74.74,4.00,11.50,-65.00,2025/SEPT 2025/daily dated cum 26.09.2025.xls
2025-09-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.40,8.90,-39.00,2025/SEPT 2025/daily dated cum 26.09.2025.xls
2025-09-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,18.10,9.20,96.00,2025/SEPT 2025/daily dated cum 27.09.2025.xls
2025-09-27,493,Udupi,Coastal Karnataka,13.34,74.74,27.60,10.30,168.00,2025/SEPT 2025/daily dated cum 27.09.2025.xls
2025-09-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,21.40,7.00,206.00,2025/SEPT 2025/daily dated cum 27.09.2025.xls
2025-09-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,46.50,7.70,504.00,2025/SEPT 2025/daily dated cum 28.09.2025.xls
2025-09-28,493,Udupi,Coastal Karnataka,13.34,74.74,21.70,8.80,147.00,2025/SEPT 2025/daily dated cum 28.09.2025.xls
2025-09-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,15.80,6.30,150.00,2025/SEPT 2025/daily dated cum 28.09.2025.xls
2025-09-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,17.40,11.80,47.00,2025/SEPT 2025/daily dated cum 29.09.2025.xls
2025-09-29,493,Udupi,Coastal Karnataka,13.34,74.74,30.70,14.30,115.00,2025/SEPT 2025/daily dated cum 29.09.2025.xls
2025-09-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,72.70,7.90,820.00,2025/SEPT 2025/daily dated cum 29.09.2025.xls
2025-09-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.60,8.30,-69.00,2025/SEPT 2025/daily dated cum 30.09.2025.xls
2025-09-30,493,Udupi,Coastal Karnataka,13.34,74.74,2.90,11.20,-74.00,2025/SEPT 2025/daily dated cum 30.09.2025.xls
2025-09-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,10.80,7.20,50.00,2025/SEPT 2025/daily dated cum 30.09.2025.xls
2025-10-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.30,10.80,-69.00,2025/oct 2025/daily dated cum 01.10.2025.xls
2025-10-01,493,Udupi,Coastal Karnataka,13.34,74.74,8.30,10.20,-19.00,2025/oct 2025/daily dated cum 01.10.2025.xls
2025-10-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,23.00,7.30,215.00,2025/oct 2025/daily dated cum 01.10.2025.xls
2025-10-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,13.20,13.30,-1.00,2025/oct 2025/daily dated cum 02.10.2025.xls
2025-10-02,493,Udupi,Coastal Karnataka,13.34,74.74,14.00,13.70,2.00,2025/oct 2025/daily dated cum 02.10.2025.xls
2025-10-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,18.20,8.60,112.00,2025/oct 2025/daily dated cum 02.10.2025.xls
2025-10-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.80,12.10,-60.00,2025/oct 2025/daily dated cum 03.10.2025.xls
2025-10-03,493,Udupi,Coastal Karnataka,13.34,74.74,4.90,14.00,-65.00,2025/oct 2025/daily dated cum 03.10.2025.xls
2025-10-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.30,11.70,-80.00,2025/oct 2025/daily dated cum 03.10.2025.xls
2025-10-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.10,11.80,-82.00,2025/oct 2025/daily dated cum 04.10.2025.xls
2025-10-04,493,Udupi,Coastal Karnataka,13.34,74.74,4.60,11.60,-61.00,2025/oct 2025/daily dated cum 04.10.2025.xls
2025-10-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.30,10.30,-87.00,2025/oct 2025/daily dated cum 04.10.2025.xls
2025-10-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,11.70,-100.00,2025/oct 2025/daily dated cum 05.10.2025.xls
2025-10-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.30,12.10,-97.00,2025/oct 2025/daily dated cum 05.10.2025.xls
2025-10-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.50,7.10,-93.00,2025/oct 2025/daily dated cum 05.10.2025.xls
2025-10-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,11.80,-100.00,2025/oct 2025/daily dated cum 06.10.2025.xls
2025-10-06,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,10.80,-100.00,2025/oct 2025/daily dated cum 06.10.2025.xls
2025-10-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,7.70,-98.00,2025/oct 2025/daily dated cum 06.10.2025.xls
2025-10-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,10.00,-100.00,2025/oct 2025/daily dated cum 07.10.2025.xls
2025-10-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,8.40,-100.00,2025/oct 2025/daily dated cum 07.10.2025.xls
2025-10-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,4.30,-97.00,2025/oct 2025/daily dated cum 07.10.2025.xls
2025-10-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,7.10,-100.00,2025/oct 2025/daily dated cum 08.10.2025.xls
2025-10-08,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,6.10,-100.00,2025/oct 2025/daily dated cum 08.10.2025.xls
2025-10-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,3.90,-100.00,2025/oct 2025/daily dated cum 08.10.2025.xls
2025-10-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.60,9.90,-64.00,2025/oct 2025/daily dated cum 09.10.2025.xls
2025-10-09,493,Udupi,Coastal Karnataka,13.34,74.74,0.70,5.50,-88.00,2025/oct 2025/daily dated cum 09.10.2025.xls
2025-10-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.30,5.80,-78.00,2025/oct 2025/daily dated cum 09.10.2025.xls
2025-10-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.40,8.70,-83.00,2025/oct 2025/daily dated cum 10.10.2025.xls
2025-10-10,493,Udupi,Coastal Karnataka,13.34,74.74,2.50,5.00,-50.00,2025/oct 2025/daily dated cum 10.10.2025.xls
2025-10-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.10,3.80,114.00,2025/oct 2025/daily dated cum 10.10.2025.xls
2025-10-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.00,8.10,-39.00,2025/oct 2025/daily dated cum 11.10.2025.xls
2025-10-11,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,5.00,-100.00,2025/oct 2025/daily dated cum 11.10.2025.xls
2025-10-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.90,5.70,-66.00,2025/oct 2025/daily dated cum 11.10.2025.xls
2025-10-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.30,9.70,27.00,2025/oct 2025/daily dated cum 12.10.2025.xls
2025-10-12,493,Udupi,Coastal Karnataka,13.34,74.74,3.70,9.50,-61.00,2025/oct 2025/daily dated cum 12.10.2025.xls
2025-10-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,5.20,-99.00,2025/oct 2025/daily dated cum 12.10.2025.xls
2025-10-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,23.70,11.00,116.00,2025/oct 2025/daily dated cum 13.10.2025.xls
2025-10-13,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,8.90,-100.00,2025/oct 2025/daily dated cum 13.10.2025.xls
2025-10-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,4.60,-100.00,2025/oct 2025/daily dated cum 13.10.2025.xls
2025-10-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.60,10.90,-95.00,2025/oct 2025/daily dated cum 14.10.2025.xls
2025-10-14,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,8.40,-100.00,2025/oct 2025/daily dated cum 14.10.2025.xls
2025-10-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,4.10,-100.00,2025/oct 2025/daily dated cum 14.10.2025.xls
2025-10-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,20.10,7.30,175.00,2025/oct 2025/daily dated cum 15.10.2025.xls
2025-10-15,493,Udupi,Coastal Karnataka,13.34,74.74,7.50,8.60,-13.00,2025/oct 2025/daily dated cum 15.10.2025.xls
2025-10-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.40,4.90,-11.00,2025/oct 2025/daily dated cum 15.10.2025.xls
2025-10-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,6.10,9.10,-33.00,2025/oct 2025/daily dated cum 16.10.2025.xls
2025-10-16,493,Udupi,Coastal Karnataka,13.34,74.74,2.90,6.80,-58.00,2025/oct 2025/daily dated cum 16.10.2025.xls
2025-10-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.80,4.60,-17.00,2025/oct 2025/daily dated cum 16.10.2025.xls
2025-10-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,39.30,7.20,445.00,2025/oct 2025/daily dated cum 17.10.2025.xls
2025-10-17,493,Udupi,Coastal Karnataka,13.34,74.74,34.20,4.70,628.00,2025/oct 2025/daily dated cum 17.10.2025.xls
2025-10-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.60,2.90,128.00,2025/oct 2025/daily dated cum 17.10.2025.xls
2025-10-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,14.40,5.50,161.00,2025/oct 2025/daily dated cum 18.10.2025.xls
2025-10-18,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,4.20,-97.00,2025/oct 2025/daily dated cum 18.10.2025.xls
2025-10-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,3.30,-100.00,2025/oct 2025/daily dated cum 18.10.2025.xls
2025-10-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,33.30,5.00,566.00,2025/oct 2025/daily dated cum 19.10.2025.xls
2025-10-19,493,Udupi,Coastal Karnataka,13.34,74.74,45.70,3.50,1206.00,2025/oct 2025/daily dated cum 19.10.2025.xls
2025-10-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.60,3.60,110.00,2025/oct 2025/daily dated cum 19.10.2025.xls
2025-10-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,26.10,8.80,196.00,2025/oct 2025/daily dated cum 20.10.2025.xls
2025-10-20,493,Udupi,Coastal Karnataka,13.34,74.74,10.10,5.10,99.00,2025/oct 2025/daily dated cum 20.10.2025.xls
2025-10-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,16.90,4.20,302.00,2025/oct 2025/daily dated cum 20.10.2025.xls
2025-10-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,21.80,6.50,235.00,2025/oct 2025/daily dated cum 21.10.2025.xls
2025-10-21,493,Udupi,Coastal Karnataka,13.34,74.74,9.70,4.20,130.00,2025/oct 2025/daily dated cum 21.10.2025.xls
2025-10-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.00,3.30,82.00,2025/oct 2025/daily dated cum 21.10.2025.xls
2025-10-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,20.10,7.40,172.00,2025/oct 2025/daily dated cum 22.10.2025.xls
2025-10-22,493,Udupi,Coastal Karnataka,13.34,74.74,17.10,6.60,159.00,2025/oct 2025/daily dated cum 22.10.2025.xls
2025-10-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,13.60,3.80,257.00,2025/oct 2025/daily dated cum 22.10.2025.xls
2025-10-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,49.30,9.00,448.00,2025/oct 2025/daily dated cum 23.10.2025.xls
2025-10-23,493,Udupi,Coastal Karnataka,13.34,74.74,47.40,6.50,628.00,2025/oct 2025/daily dated cum 23.10.2025.xls
2025-10-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.10,4.70,-34.00,2025/oct 2025/daily dated cum 23.10.2025.xls
2025-10-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.10,6.60,83.00,2025/oct 2025/daily dated cum 24.10.2025.xls
2025-10-24,493,Udupi,Coastal Karnataka,13.34,74.74,5.80,5.20,12.00,2025/oct 2025/daily dated cum 24.10.2025.xls
2025-10-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.20,3.40,112.00,2025/oct 2025/daily dated cum 24.10.2025.xls
2025-10-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.60,5.50,56.00,2025/oct 2025/daily dated cum 25.10.2025.xls
2025-10-25,493,Udupi,Coastal Karnataka,13.34,74.74,1.90,5.50,-66.00,2025/oct 2025/daily dated cum 25.10.2025.xls
2025-10-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,33.10,3.60,820.00,2025/oct 2025/daily dated cum 25.10.2025.xls
2025-10-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,13.90,7.70,81.00,2025/oct 2025/daily dated cum 26.10.2025.xls
2025-10-26,493,Udupi,Coastal Karnataka,13.34,74.74,6.10,6.10,0.00,2025/oct 2025/daily dated cum 26.10.2025.xls
2025-10-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,27.30,4.50,508.00,2025/oct 2025/daily dated cum 26.10.2025.xls
2025-10-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,14.80,7.40,100.00,2025/oct 2025/daily dated cum 27.10.2025.xls
2025-10-27,493,Udupi,Coastal Karnataka,13.34,74.74,29.10,5.00,481.00,2025/oct 2025/daily dated cum 27.10.2025.xls
