date,district_code,district,division,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2025-04-19,518,Tumakuru,South Interior Karnataka,4.70,1.30,263.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,639,Chikkaballapura,South Interior Karnataka,15.50,0.80,1842.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,640,Ramanagara,South Interior Karnataka,0.10,1.60,-94.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,641,Yadgir,North Interior Karnataka,1.20,0.50,140.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,719,Vijayanagara,South Interior Karnataka,21.20,1.00,2020.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-20,492,Dakshina Kannada,Coastal Karnataka,6.70,2.20,206.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,493,Udupi,Coastal Karnataka,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,494,Uttara Kannada,Coastal Karnataka,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,495,Bagalkote,North Interior Karnataka,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,496,Belagavi,North Interior Karnataka,0.00,0.50,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,497,Bidar,North Interior Karnataka,0.00,0.50,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,499,Dharwad,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,500,Gadag,North Interior Karnataka,0.30,0.80,-60.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,501,Kalaburagi,North Interior Karnataka,0.00,0.40,-98.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,502,Haveri,North Interior Karnataka,0.00,1.60,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,503,Koppal,North Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,504,Raichur,North Interior Karnataka,0.00,1.20,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,505,Bengaluru Rural,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,506,Bengaluru Urban,South Interior Karnataka,1.60,1.70,-5.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,507,Ballari,South Interior Karnataka,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,508,Chamarajanagar,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,509,Chikkamagaluru,South Interior Karnataka,2.40,2.40,0.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,510,Chitradurga,South Interior Karnataka,0.00,1.50,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,511,Davangere,South Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,512,Hassan,South Interior Karnataka,4.00,1.90,108.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,513,Kodagu,South Interior Karnataka,0.20,2.90,-93.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,514,Kolar,South Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,515,Mandya,South Interior Karnataka,0.30,1.50,-82.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,516,Mysuru,South Interior Karnataka,0.60,2.70,-78.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,517,Shivamogga,South Interior Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,518,Tumakuru,South Interior Karnataka,3.60,1.10,225.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,639,Chikkaballapura,South Interior Karnataka,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,640,Ramanagara,South Interior Karnataka,0.00,2.50,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,641,Yadgir,North Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,719,Vijayanagara,South Interior Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-21,492,Dakshina Kannada,Coastal Karnataka,1.70,2.20,-23.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,493,Udupi,Coastal Karnataka,15.00,0.90,1571.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,494,Uttara Kannada,Coastal Karnataka,0.80,0.50,68.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,495,Bagalkote,North Interior Karnataka,0.60,0.60,0.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,496,Belagavi,North Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,497,Bidar,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,498,Vijayapura,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,499,Dharwad,North Interior Karnataka,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,500,Gadag,North Interior Karnataka,5.30,0.60,781.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,501,Kalaburagi,North Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,502,Haveri,North Interior Karnataka,1.20,0.80,45.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,503,Koppal,North Interior Karnataka,14.50,0.50,2797.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,504,Raichur,North Interior Karnataka,3.50,0.40,780.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,505,Bengaluru Rural,South Interior Karnataka,11.00,0.80,1275.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,506,Bengaluru Urban,South Interior Karnataka,6.50,1.40,364.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,507,Ballari,South Interior Karnataka,0.00,0.50,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,508,Chamarajanagar,South Interior Karnataka,1.00,1.90,-47.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,509,Chikkamagaluru,South Interior Karnataka,7.60,2.50,205.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,510,Chitradurga,South Interior Karnataka,8.60,0.90,854.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,511,Davangere,South Interior Karnataka,30.50,1.00,2954.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,512,Hassan,South Interior Karnataka,3.70,2.00,86.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,513,Kodagu,South Interior Karnataka,1.10,2.80,-60.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,514,Kolar,South Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,515,Mandya,South Interior Karnataka,0.70,1.30,-45.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,516,Mysuru,South Interior Karnataka,4.30,2.70,60.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,517,Shivamogga,South Interior Karnataka,5.50,1.10,397.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,518,Tumakuru,South Interior Karnataka,16.00,1.10,1358.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,639,Chikkaballapura,South Interior Karnataka,6.70,0.80,733.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,640,Ramanagara,South Interior Karnataka,0.00,1.40,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,641,Yadgir,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,719,Vijayanagara,South Interior Karnataka,9.70,1.00,870.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-23,492,Dakshina Kannada,Coastal Karnataka,0.40,3.10,-86.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,493,Udupi,Coastal Karnataka,0.10,0.30,-73.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,494,Uttara Kannada,Coastal Karnataka,2.00,0.90,124.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,495,Bagalkote,North Interior Karnataka,0.20,0.80,-78.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,496,Belagavi,North Interior Karnataka,2.20,0.80,173.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,497,Bidar,North Interior Karnataka,0.00,0.30,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,498,Vijayapura,North Interior Karnataka,0.50,0.40,19.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,499,Dharwad,North Interior Karnataka,0.20,1.80,-91.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,500,Gadag,North Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,501,Kalaburagi,North Interior Karnataka,1.40,0.50,184.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,502,Haveri,North Interior Karnataka,0.00,2.20,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,503,Koppal,North Interior Karnataka,0.10,1.30,-96.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,504,Raichur,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,505,Bengaluru Rural,South Interior Karnataka,0.00,1.60,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,506,Bengaluru Urban,South Interior Karnataka,0.00,1.60,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,507,Ballari,South Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,508,Chamarajanagar,South Interior Karnataka,0.00,2.70,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,509,Chikkamagaluru,South Interior Karnataka,0.00,2.80,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,510,Chitradurga,South Interior Karnataka,0.00,1.60,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,511,Davangere,South Interior Karnataka,0.00,2.00,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,512,Hassan,South Interior Karnataka,0.00,2.80,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,513,Kodagu,South Interior Karnataka,0.00,4.10,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,514,Kolar,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,515,Mandya,South Interior Karnataka,0.00,2.50,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,516,Mysuru,South Interior Karnataka,0.00,2.60,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,517,Shivamogga,South Interior Karnataka,1.00,1.80,-44.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,518,Tumakuru,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,639,Chikkaballapura,South Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,640,Ramanagara,South Interior Karnataka,0.00,2.60,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,641,Yadgir,North Interior Karnataka,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,719,Vijayanagara,South Interior Karnataka,0.00,1.20,-100.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-24,492,Dakshina Kannada,Coastal Karnataka,0.00,3.30,-99.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,493,Udupi,Coastal Karnataka,3.50,1.40,149.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,494,Uttara Kannada,Coastal Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,495,Bagalkote,North Interior Karnataka,0.20,1.20,-85.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,496,Belagavi,North Interior Karnataka,9.60,1.10,772.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,497,Bidar,North Interior Karnataka,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,498,Vijayapura,North Interior Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,499,Dharwad,North Interior Karnataka,8.20,1.60,415.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,500,Gadag,North Interior Karnataka,0.10,1.80,-96.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,501,Kalaburagi,North Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,502,Haveri,North Interior Karnataka,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,503,Koppal,North Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,504,Raichur,North Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,505,Bengaluru Rural,South Interior Karnataka,0.00,2.50,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,506,Bengaluru Urban,South Interior Karnataka,0.00,3.00,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,507,Ballari,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,508,Chamarajanagar,South Interior Karnataka,0.00,3.00,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,509,Chikkamagaluru,South Interior Karnataka,4.40,2.70,63.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,510,Chitradurga,South Interior Karnataka,0.00,2.00,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,511,Davangere,South Interior Karnataka,0.00,2.40,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,512,Hassan,South Interior Karnataka,0.00,3.50,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,513,Kodagu,South Interior Karnataka,1.50,4.80,-69.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,514,Kolar,South Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,515,Mandya,South Interior Karnataka,0.00,3.00,-99.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,516,Mysuru,South Interior Karnataka,0.00,4.60,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,517,Shivamogga,South Interior Karnataka,4.70,2.10,122.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,518,Tumakuru,South Interior Karnataka,0.00,2.00,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,639,Chikkaballapura,South Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,640,Ramanagara,South Interior Karnataka,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,641,Yadgir,North Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,719,Vijayanagara,South Interior Karnataka,0.60,1.70,-65.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-25,492,Dakshina Kannada,Coastal Karnataka,2.10,1.30,62.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,493,Udupi,Coastal Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,494,Uttara Kannada,Coastal Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,495,Bagalkote,North Interior Karnataka,0.40,0.60,-30.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,496,Belagavi,North Interior Karnataka,1.40,0.70,102.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,497,Bidar,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,498,Vijayapura,North Interior Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,499,Dharwad,North Interior Karnataka,0.20,2.40,-92.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,500,Gadag,North Interior Karnataka,0.50,1.90,-73.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,501,Kalaburagi,North Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,502,Haveri,North Interior Karnataka,1.80,2.80,-37.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,503,Koppal,North Interior Karnataka,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,504,Raichur,North Interior Karnataka,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,505,Bengaluru Rural,South Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,506,Bengaluru Urban,South Interior Karnataka,0.00,1.60,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,507,Ballari,South Interior Karnataka,0.00,2.30,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,508,Chamarajanagar,South Interior Karnataka,0.00,3.30,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,509,Chikkamagaluru,South Interior Karnataka,0.00,2.30,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,510,Chitradurga,South Interior Karnataka,0.00,1.50,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,511,Davangere,South Interior Karnataka,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,512,Hassan,South Interior Karnataka,0.40,2.80,-84.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,513,Kodagu,South Interior Karnataka,1.10,3.30,-65.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,514,Kolar,South Interior Karnataka,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,515,Mandya,South Interior Karnataka,0.00,3.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,516,Mysuru,South Interior Karnataka,0.00,2.90,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,517,Shivamogga,South Interior Karnataka,0.00,2.10,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,518,Tumakuru,South Interior Karnataka,0.00,2.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,639,Chikkaballapura,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,640,Ramanagara,South Interior Karnataka,0.00,2.20,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,641,Yadgir,North Interior Karnataka,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,719,Vijayanagara,South Interior Karnataka,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-26,492,Dakshina Kannada,Coastal Karnataka,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,493,Udupi,Coastal Karnataka,1.70,0.70,146.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,494,Uttara Kannada,Coastal Karnataka,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,495,Bagalkote,North Interior Karnataka,11.60,1.20,864.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,496,Belagavi,North Interior Karnataka,5.30,1.20,339.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,497,Bidar,North Interior Karnataka,2.70,0.60,344.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,498,Vijayapura,North Interior Karnataka,3.30,1.10,202.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,499,Dharwad,North Interior Karnataka,10.80,1.30,728.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,500,Gadag,North Interior Karnataka,4.50,1.90,139.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,501,Kalaburagi,North Interior Karnataka,12.20,0.50,2345.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,502,Haveri,North Interior Karnataka,0.20,3.00,-94.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,503,Koppal,North Interior Karnataka,5.90,0.90,554.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,504,Raichur,North Interior Karnataka,11.60,0.70,1552.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,505,Bengaluru Rural,South Interior Karnataka,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,506,Bengaluru Urban,South Interior Karnataka,0.00,2.10,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,507,Ballari,South Interior Karnataka,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,508,Chamarajanagar,South Interior Karnataka,0.00,3.00,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,509,Chikkamagaluru,South Interior Karnataka,3.30,2.30,44.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,510,Chitradurga,South Interior Karnataka,15.20,1.70,792.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,511,Davangere,South Interior Karnataka,0.40,0.90,-60.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,512,Hassan,South Interior Karnataka,0.00,2.50,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,513,Kodagu,South Interior Karnataka,0.60,3.20,-82.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,514,Kolar,South Interior Karnataka,0.00,1.70,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,515,Mandya,South Interior Karnataka,0.00,2.40,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,516,Mysuru,South Interior Karnataka,0.00,3.70,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,517,Shivamogga,South Interior Karnataka,4.40,1.50,196.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
